Year,Country,Industry,CO2_rate,GHG_rate
1994,SAU,c16,0.022010781236412882,0
1994,SAU,c17,0.017551950926918105,0
1994,SAU,c18,0.013655194686210455,0
1994,SAU,c19,0.01870993157617051,1.327269076305221e-17
1994,SAU,c20,0.038606764151866396,0
1994,SAU,c21,0.28090624809615367,0
1994,SAU,c22,0.04040013287887817,0
1994,SAU,c23,0.051588255901357113,0
1994,SAU,c24,5.715852413079028e-4,3.347987951807229e-19
1994,SAU,c25,0.003299283908794475,1.011867469879518e-18
1994,SRB,c1,0.2290278973455256,0.25969217921480375
1994,SRB,c2,0.003909216703313517,0
1994,SRB,c3,0.03050858652722849,0.030855829754545365
1994,SRB,c4,0.11100303990574047,0.12024448743501674
1994,SRB,c5,0.02246817595203047,0.025026101349741703
1994,SRB,c6,0.06929496159364094,0.07262788790021416
1994,SRB,c7,0.1752477081726072,0.1850688951901194
1994,SRB,c8,0.07467245232480844,0.07987056588562737
1994,SRB,c9,0.1767549845758532,0.1929274447828582
1994,SRB,c10,0.07728502769140853,0
1994,SRB,c11,0.025424683883384508,0.026953288038131757
1994,SRB,c12,0.00440326532445862,0.006733320448941473
1994,SRB,c13,0.7637874814415062,1
1994,SRB,c14,0.022370491131105178,0
1994,SRB,c15,5.942171592875526e-4,0
1994,SRB,c16,0.020486159676949306,0
1994,SRB,c17,0.01867424775528778,0
1994,SRB,c18,0.01462821830115403,0
1994,SRB,c19,0.006933820924792157,9.302487046632124e-18
1994,SRB,c20,0.010662912767114088,0
1994,SRB,c21,0.062184836132880804,0
1994,SRB,c22,0.030386676936162364,0
1994,SRB,c23,0.04778819161164318,0
1994,SRB,c24,5.701186173679728e-4,3.6636528497409325e-19
1994,SRB,c25,9.326275447494118e-4,7.581217616580311e-19
1994,SGP,c1,0.0014190995212726466,0.004982398554417032
1994,SGP,c2,5.392653992956861e-4,0.0017974702830120632
1994,SGP,c3,0.0025804653998580743,0.0012653244755413868
1994,SGP,c4,0.009379682346111112,0.03087810159759337
1994,SGP,c5,0.004168956767049174,0.013537494134574947
1994,SGP,c6,0.008476346466685136,0.02915688752559863
1994,SGP,c7,0.4351381405734809,0.21821925648168997
1994,SGP,c8,0.10094797405615495,0.06038606290135077
1994,SGP,c9,0.36806991410321305,0.5922248202673459
1994,SGP,c10,0.05698059675607379,0.032373447621650224
1994,SGP,c11,0.007881565918928503,0.012385069356551448
1994,SGP,c12,0.004417992691876963,0.002793666800674271
1994,SGP,c13,0.7687560925321346,0.03651397873540187
1994,SGP,c14,0.03556754318997367,0.10311702761303788
1994,SGP,c15,9.248282491871128e-4,0.003988002260900979
1994,SGP,c16,0.011920029959745955,0.051400884597956976
1994,SGP,c17,0.026511770323518945,0.11432268690391684
1994,SGP,c18,0.009795011310607641,0.041531646857929455
1994,SGP,c19,0.0157933873729423,0.14924627663260817
1994,SGP,c20,0.0153120391817057,0.05946616219079392
1994,SGP,c21,0.06759778687465444,0.24678192643664926
1994,SGP,c22,0.020470696708531282,0.08348831867270255
1994,SGP,c23,0.021317679758207017,0.0911953784564745
1994,SGP,c24,0.0020604089496724133,0.009965575987324672
1994,SGP,c25,0.003972725589118834,0.008982134654302875
1994,SVK,c1,0.026317195187059585,0.1120113405225481
1994,SVK,c2,2.3104579065291395e-5,1.8544810297626717e-4
1994,SVK,c3,0.023644202894208228,0.01489174391350487
1994,SVK,c4,0.02806395027946331,0.11879283278089407
1994,SVK,c5,0.011365950336334594,0.05033439993903628
1994,SVK,c6,0.018076685061131973,0.0756307430154095
1994,SVK,c7,0.346743970458162,0.2074825740942399
1994,SVK,c8,0.25479779761623783,0.14379635825055379
1994,SVK,c9,0.034240327939025844,0.13129997423737555
1994,SVK,c10,0.25073251439920474,0.12098573759825419
1994,SVK,c11,0.00522047102370638,0.021039353825208953
1994,SVK,c12,7.738302264001555e-4,0.003549493719998502
1994,SVK,c13,0.492562584120084,0.10173214670053717
1994,SVK,c14,0.22060775920431128,0.129195371419987
1994,SVK,c15,0.003382272273995247,0.01498588397489112
1994,SVK,c16,0.02515508124542057,0.113039156583225
1994,SVK,c17,0.014458819801212466,0.06630129424036584
1994,SVK,c18,0.005909513227658878,0.024756770138365813
1994,SVK,c19,0.015636464775674385,0.12302755085176505
1994,SVK,c20,0.006835239783390333,0.026873774977854703
1994,SVK,c21,0.1739083403892446,0.201104352279364
1994,SVK,c22,0.01675054294475885,0.07785346189969125
1994,SVK,c23,0.02378915922277323,0.1172655497099189
1994,SVK,c24,2.645039005435242e-6,7.204980773754261e-6
1994,SVK,c25,0.0010015779724707073,0.0038574822432604202
1994,SVN,c1,0.05400614733395615,0.07218682605677472
1994,SVN,c2,2.8738294394272567e-4,3.412540291090563e-4
1994,SVN,c3,0.01825675672045848,0.01274481863982781
1994,SVN,c4,0.07597853342683845,0.10351278521224384
1994,SVN,c5,0.07003118449751254,0.09613280927578682
1994,SVN,c6,0.07524779655906601,0.1012143345806023
1994,SVN,c7,0.22267004896084502,0.15985566239293628
1994,SVN,c8,0.1946823799912965,0.14712894895015652
1994,SVN,c9,0.14206664390849635,0.18677784238696804
1994,SVN,c10,0.11824037614740607,0.08200083492240196
1994,SVN,c11,0.02590830916691166,0.034584233247054494
1994,SVN,c12,0.002624440343270057,0.003519650306138214
1994,SVN,c13,0.4953131127286482,0.04076573816069642
1994,SVN,c14,0.14882319332499785,0.15940463137835972
1994,SVN,c15,0.012782330180392881,0.0308629199812242
1994,SVN,c16,0.03266550885641517,0.07922079146214842
1994,SVN,c17,0.0235178189206696,0.056497127641919415
1994,SVN,c18,0.016624063233831688,0.04115932984311212
1994,SVN,c19,0.022115644391022354,0.08886472313393544
1994,SVN,c20,0.012823870920799434,0.031208803580922852
1994,SVN,c21,0.13730523761311367,0.23006404369272723
1994,SVN,c22,0.029765773181019077,0.07569319969889324
1994,SVN,c23,0.06484579393833362,0.159910945099352
1994,SVN,c24,1.1131522101547593e-4,2.584059189107659e-4
1994,SVN,c25,0.003306337489740986,0.006089340407798096
1994,ZAF,c1,0.05883367952769921,0.07201137561044617
1994,ZAF,c2,0.008529796674222795,0.010440343967349944
1994,ZAF,c3,0.12891610274925674,0.12308953269526177
1994,ZAF,c4,0.14508398395474564,0.14595439723218534
1994,ZAF,c5,0.039706366929259135,0.04391217062764586
1994,ZAF,c6,0.06250132608818873,0.06143741157658805
1994,ZAF,c7,0.2011893612354721,0.19468132945899264
1994,ZAF,c8,0.1136606619355305,0.10601783051027032
1994,ZAF,c9,0.08724422090003035,0.09219710602315755
1994,ZAF,c10,0.0972283274082541,0.0921179402030226
1994,ZAF,c11,0.018083409861742582,0.019099752928654432
1994,ZAF,c12,0.0390227627355981,0.03904080916642534
1994,ZAF,c13,0.669595221039311,0.04639188289580139
1994,ZAF,c14,0.07059295560915575,0.08281045176657985
1994,ZAF,c15,0.0011752566906866348,0.0031553380370153844
1994,ZAF,c16,0.01514773907791093,0.040668800001314655
1994,ZAF,c17,0.033690691799683536,0.09045289681426345
1994,ZAF,c18,0.022839909827614635,0.028053392318344444
1994,ZAF,c19,0.012986134378381036,0.09416450291054305
1994,ZAF,c20,0.01715933659802754,0.058507476514945984
1994,ZAF,c21,0.07867476347541676,0.28383039927954457
1994,ZAF,c22,0.054905862544993855,0.18744531932662115
1994,ZAF,c23,0.012801787706417522,0.04631966501411335
1994,ZAF,c24,3.621646930607768e-5,1.3263833374079018e-4
1994,ZAF,c25,0.010394124783094708,0.03806723678717189
1994,ESP,c1,0.06328242190953198,0.10398452831378602
1994,ESP,c2,0.004794212582467881,0.00756433666704507
1994,ESP,c3,0.013737538954943673,0.015364259368469893
1994,ESP,c4,0.12476720161777975,0.17228360112791188
1994,ESP,c5,0.06751254310454866,0.061346255802144804
1994,ESP,c6,0.0759340208891042,0.07891721849233796
1994,ESP,c7,0.23143266003240534,0.21525071901589
1994,ESP,c8,0.12222201320606559,0.09341453283930178
1994,ESP,c9,0.11746020624071118,0.10317924934266827
1994,ESP,c10,0.13746168062327432,0.1206685135668871
1994,ESP,c11,0.034122942238334966,0.024495661914032383
1994,ESP,c12,0.007272558600832454,0.003531123549524892
1994,ESP,c13,0.4084909293688375,0.03593327691218328
1994,ESP,c14,0.17735252348368022,0.17087563327271546
1994,ESP,c15,0.0012344519584414635,0.0028659695701400917
1994,ESP,c16,0.028980124188584283,0.06570566528860362
1994,ESP,c17,0.027082467562395695,0.06387786217576844
1994,ESP,c18,0.056108717011345406,0.10657295880058155
1994,ESP,c19,0.0234193082661109,0.07503517439970545
1994,ESP,c20,0.02191087465410841,0.030000630031111336
1994,ESP,c21,0.13182013125083428,0.21993707098267545
1994,ESP,c22,0.03599822314249927,0.07619566576226641
1994,ESP,c23,0.08314452088621187,0.1441311573547636
1994,ESP,c24,0.004457728226950735,0.008868935449485242
1994,ESP,c25,0,0
1994,LKA,c1,0.14136209819862355,0.155329256563068
1994,LKA,c2,0.0050168793733956,0
1994,LKA,c3,0.02479248835024978,0.026459609845172618
1994,LKA,c4,0.10840895097146128,0.12376704490696334
1994,LKA,c5,0.16295920337850336,0.16638677066232707
1994,LKA,c6,0.05593821310170998,0.05796114627305015
1994,LKA,c7,0.1745130055597289,0.18258201433622862
1994,LKA,c8,0.05497044213948965,0.05609097102517504
1994,LKA,c9,0.15648609764457166,0.17465557731908202
1994,LKA,c10,0.06525801327904703,0
1994,LKA,c11,0.04336325685462305,0.048638002478709134
1994,LKA,c12,0.006931351148596115,0.008129606590223945
1994,LKA,c13,0.08266145469406817,1
1994,LKA,c14,0.06221240191802031,0
1994,LKA,c15,0.004505271596653479,0
1994,LKA,c16,0.05407158599512989,0
1994,LKA,c17,0.045402870065831,0
1994,LKA,c18,0.03343624696808451,0
1994,LKA,c19,0.019783386347340077,1.8282556131260795e-17
1994,LKA,c20,0.0854584173164952,0
1994,LKA,c21,0.42212517853188564,0
1994,LKA,c22,0.07418623093092001,0
1994,LKA,c23,0.10843728008280887,0
1994,LKA,c24,0.0014836765791840453,5.768445595854922e-19
1994,LKA,c25,0.00623599897357877,1.1389326424870468e-18
1994,SWE,c1,0.022245451245876808,0.0452073082867177
1994,SWE,c2,7.292250058873529e-4,0.0012003091998574271
1994,SWE,c3,0.016066848773086752,0.009128802992715785
1994,SWE,c4,0.04410987082568179,0.08908287740043284
1994,SWE,c5,0.005858209761452882,0.011358793511953154
1994,SWE,c6,0.08271518476371102,0.1658332351143665
1994,SWE,c7,0.22791120716141267,0.13725849394126177
1994,SWE,c8,0.21245618313295309,0.13210881421708628
1994,SWE,c9,0.12307274140711635,0.2310629920459764
1994,SWE,c10,0.2524941177273222,0.15445003599274937
1994,SWE,c11,0.010889012139874121,0.02118589480479853
1994,SWE,c12,0.001451948055624896,0.0021224424920842835
1994,SWE,c13,0.2777335768977706,0.02857045736920717
1994,SWE,c14,0.08880835764844715,0.0618264443566445
1994,SWE,c15,0.07171410748779833,0.1178974110181529
1994,SWE,c16,3.0871763982740734e-5,5.5119591378127665e-6
1994,SWE,c17,3.478760214497079e-5,6.674911956192501e-6
1994,SWE,c18,0.017178265442547525,0.02803751455633922
1994,SWE,c19,0.03704533329826403,0.11190148699439084
1994,SWE,c20,0.0225389470787486,0.03657399398055708
1994,SWE,c21,0.31451017620450905,0.32353361118096907
1994,SWE,c22,0.04472971519005122,0.0771459477188172
1994,SWE,c23,0.12222512916026163,0.2092776798303493
1994,SWE,c24,2.1537344936572753e-4,1.3839755523490285e-4
1994,SWE,c25,0.0032353587761084963,0.00508486856824384
1994,CHE,c1,0.042177079314705955,0.03701801364597019
1994,CHE,c2,0.00611488883909367,0.005366923814640723
1994,CHE,c3,0.011416992957329807,0.01057512372052542
1994,CHE,c4,0.10602099997409599,0.09365804904880132
1994,CHE,c5,0.03963177106116671,0.03612336784542683
1994,CHE,c6,0.08031317188529688,0.07557428395197911
1994,CHE,c7,0.20565188830775888,0.20973598048180533
1994,CHE,c8,0.08940875938583638,0.09204592793023939
1994,CHE,c9,0.334488719915697,0.35620125511608264
1994,CHE,c10,0.052091171110597106,0.05001965647881026
1994,CHE,c11,0.02859504196440094,0.029653714103965657
1994,CHE,c12,0.004089515284020698,0.00402770386175309
1994,CHE,c13,0.07110257720844011,0.04207030573665543
1994,CHE,c14,0.5015548776971626,0.0848309839764469
1994,CHE,c15,0.0010970600335570117,0.016615196495628218
1994,CHE,c16,0.002675392653903813,0.04247728910317577
1994,CHE,c17,0.005950451390189591,0.09447535620643235
1994,CHE,c18,0.026364692934633394,0.04371835068985143
1994,CHE,c19,0.014551608853105424,0.055204203812735726
1994,CHE,c20,0.01846596634850379,0.029715270707015674
1994,CHE,c21,0.21589658769182624,0.3503373519131784
1994,CHE,c22,0.04300771641746031,0.07434229495104772
1994,CHE,c23,0.08977213810717008,0.15074254352902844
1994,CHE,c24,0.004905797662287012,0.008032857050657727
1994,CHE,c25,0.004655133001760714,0.007437995828146245
1994,THA,c1,0.07834567307128827,0.090587615504094
1994,THA,c2,0.018842431692500945,0.019121506629116745
1994,THA,c3,0.03296740420127917,0.030432407475754344
1994,THA,c4,0.15709276968802377,0.1682079752812904
1994,THA,c5,0.1027137541598786,0.12774831604569142
1994,THA,c6,0.033070130020552056,0.030924591875480724
1994,THA,c7,0.1524382214506678,0.13237347429646756
1994,THA,c8,0.037997349811749764,0.0350789706885639
1994,THA,c9,0.26004455129155307,0.2226686850464806
1994,THA,c10,0.056116219441654146,0.05931379842986172
1994,THA,c11,0.03673844144938547,0.04988679369625166
1994,THA,c12,0.03363305372146687,0.03365586503094704
1994,THA,c13,0.537071399533757,0.07099671790547188
1994,THA,c14,0.10796504342603487,0.0988013000047284
1994,THA,c15,0.00274931701122671,0.005456434426264193
1994,THA,c16,0.0712999627162357,0.14207435323061782
1994,THA,c17,0.056023119940906724,0.11082504712575607
1994,THA,c18,0.04140279856140381,0.08664349807665592
1994,THA,c19,0.013946408688423187,0.11521687641872382
1994,THA,c20,0.012911039077071222,0.024699194418472088
1994,THA,c21,0.0752483742825775,0.18373099620481473
1994,THA,c22,0.020682127845420808,0.04494712319579269
1994,THA,c23,0.050274121772051476,0.1016463306385776
1994,THA,c24,2.4233242322217583e-4,5.779668023057968e-4
1994,THA,c25,0.0101839547216688,0.014384161551818963
1994,TUN,c1,0.0571409904806447,0.06619444051667182
1994,TUN,c2,0.004182661153610243,0
1994,TUN,c3,0.03591451842090342,0.05272590306937881
1994,TUN,c4,0.10220020785485273,0.1101984091928295
1994,TUN,c5,0.09586245181890996,0.09321812393716525
1994,TUN,c6,0.07162398893198571,0.07700637539034234
1994,TUN,c7,0.20777482810940742,0.2338129348830607
1994,TUN,c8,0.08177373885015504,0.09635016173458462
1994,TUN,c9,0.21532584508744734,0.240040543730149
1994,TUN,c10,0.09558832489795097,0
1994,TUN,c11,0.027338261893757796,0.025296116829249104
1994,TUN,c12,0.005274182500374644,0.005156990716568858
1994,TUN,c13,0.3672977764354437,1
1994,TUN,c14,0.07150007766618335,0
1994,TUN,c15,0.0016677510872893948,0
1994,TUN,c16,0.055038243151099835,0
1994,TUN,c17,0.04447096244565158,0
1994,TUN,c18,0.03465252320170113,0
1994,TUN,c19,0.019215307900264898,1.2411913580246914e-17
1994,TUN,c20,0.029502193689154823,0
1994,TUN,c21,0.1805929514352483,0
1994,TUN,c22,0.0834438994216626,0
1994,TUN,c23,0.1084892773438865,0
1994,TUN,c24,0.0013981869428359125,4.0361543209876543e-19
1994,TUN,c25,0.002730849279577968,9.521666666666665e-19
1994,TUR,c1,0.098876287920985,0.19998465351075703
1994,TUR,c2,0.0018522744594133504,0.0036721239577155442
1994,TUR,c3,0.05251540347177634,0.020552541260891635
1994,TUR,c4,0.07979544266211656,0.1622650878746654
1994,TUR,c5,0.09762416842140194,0.2057430852877726
1994,TUR,c6,0.017890208646851657,0.03604786773165465
1994,TUR,c7,0.3229556722644677,0.13823049048155042
1994,TUR,c8,0.15959367254846946,0.06944224896969338
1994,TUR,c9,0.043705315569446054,0.09165433238802093
1994,TUR,c10,0.11008732357137009,0.042055633668087386
1994,TUR,c11,0.014873349924312924,0.029983563437077435
1994,TUR,c12,2.3088053938888074e-4,3.683714321135163e-4
1994,TUR,c13,0.43997887535988806,0.04601057396262081
1994,TUR,c14,0.1433165761934296,0.11491006390803052
1994,TUR,c15,0.014350504601643862,0.03436571604390232
1994,TUR,c16,0.030323420263023617,0.07263676219489729
1994,TUR,c17,0.029976910640512264,0.07123748909752357
1994,TUR,c18,0.020203965026565882,0.048266055497601226
1994,TUR,c19,0.033144087119358984,0.17672976396243675
1994,TUR,c20,0.012262416020889871,0.028980711058639266
1994,TUR,c21,0.1924119834736152,0.20790610861395967
1994,TUR,c22,0.03310285934557576,0.07657846453615987
1994,TUR,c23,0.048611373583697375,0.11692514613351111
1994,TUR,c24,8.161705317678412e-4,0.0019099352349550107
1994,TUR,c25,0.0015008578400316987,0.003543209755762664
1994,UKR,c1,0.04753624493367017,0.22044266498211915
1994,UKR,c2,0.00774665911829685,0.0360123291453847
1994,UKR,c3,0.41547436705361046,0.07740917385058853
1994,UKR,c4,0.04587151931096373,0.18067384606820383
1994,UKR,c5,0.023602828302269434,0.09218882906647492
1994,UKR,c6,0.016154208257576692,0.017704513532439393
1994,UKR,c7,0.16946728487066398,0.09210447355433339
1994,UKR,c8,0.12050868205847709,0.12064511109265019
1994,UKR,c9,0.1257996877539089,0.12537898582464346
1994,UKR,c10,0.014438588593449085,0.012128507400754674
1994,UKR,c11,0.01197863561139012,0.020420333906879633
1994,UKR,c12,0.0014212941357235674,0.004891231575528189
1994,UKR,c13,0.3799355180617742,0.0711737614626974
1994,UKR,c14,0.4112971901352819,0.16071788955337976
1994,UKR,c15,4.729959433941896e-4,0.001700611358493683
1994,UKR,c16,0.006096393453795483,0.021918960257242156
1994,UKR,c17,0.01355922739990752,0.04875076718678964
1994,UKR,c18,4.6273644234087784e-4,0.0015213887994852693
1994,UKR,c19,0.017435585472476086,0.17879154400251246
1994,UKR,c20,0.006905729640918861,0.03361830118632903
1994,UKR,c21,0.09075687576149012,0.19510274549474177
1994,UKR,c22,0.004521105998834796,0.017739708368930282
1994,UKR,c23,0.030849376629453876,0.11768375769527853
1994,UKR,c24,1.3092821718309105e-4,5.252790742841961e-4
1994,UKR,c25,0.03757633684314892,0.1507552855598358
1994,ARE,c1,0.05129402537773421,0.05483843468143073
1994,ARE,c2,0.002642851574350332,0
1994,ARE,c3,0.09671516866015957,0.1099165293381746
1994,ARE,c4,0.10954427472938169,0.11522758708255099
1994,ARE,c5,0.032678027133370854,0.03357940775426474
1994,ARE,c6,0.06903723139554264,0.07729679376072007
1994,ARE,c7,0.21157453826444916,0.23847285842177282
1994,ARE,c8,0.08233562171777593,0.09296948946145582
1994,ARE,c9,0.21145926588099703,0.2357390486531256
1994,ARE,c10,0.09300569243437846,0
1994,ARE,c11,0.03137533993743932,0.033431792349513365
1994,ARE,c12,0.008337962894420714,0.008528058496991304
1994,ARE,c13,0.3419495161825617,1
1994,ARE,c14,0.04568013969100577,0
1994,ARE,c15,0.0021274644549646067,0
1994,ARE,c16,0.03641890719769861,0
1994,ARE,c17,0.029536524415702314,0
1994,ARE,c18,0.02518530697766275,0
1994,ARE,c19,0.03168551933917514,1.4380897832817338e-17
1994,ARE,c20,0.04329926401602006,0
1994,ARE,c21,0.3065006772280865,0
1994,ARE,c22,0.053130160658993085,0
1994,ARE,c23,0.08019593028395251,0
1994,ARE,c24,9.283554929433734e-4,3.637894736842105e-19
1994,ARE,c25,0.0033622340612335954,9.772229102167184e-19
1994,GBR,c1,0.018772742831308954,0.0459527662596535
1994,GBR,c2,9.232717998973376e-4,0.002039041243848925
1994,GBR,c3,0.07814916017779583,0.057527549479335326
1994,GBR,c4,0.056361652285597606,0.12978441632516377
1994,GBR,c5,0.014331217734300811,0.03517103368356803
1994,GBR,c6,0.032576877723704184,0.07776791116068567
1994,GBR,c7,0.24930342772228303,0.2037627769642994
1994,GBR,c8,0.11482480352404414,0.09609661441713457
1994,GBR,c9,0.25713033842377586,0.21073264444919484
1994,GBR,c10,0.130852130267974,0.10417239459093
1994,GBR,c11,0.04160910230693904,0.03303040552502986
1994,GBR,c12,0.005165275202379162,0.003962445901156128
1994,GBR,c13,0.42776535913157043,0.03746670864821567
1994,GBR,c14,0.23434955903778817,0.09700073287695098
1994,GBR,c15,0.0070414226486299365,0.01905259790205475
1994,GBR,c16,0.02427624899560436,0.06694830118146888
1994,GBR,c17,0.023911564296154483,0.06303603958705636
1994,GBR,c18,0.016880378001940054,0.0447668177685035
1994,GBR,c19,0.014537768474131168,0.07662319596171796
1994,GBR,c20,0.012857047685362185,0.03492090810230868
1994,GBR,c21,0.14952632295909438,0.307085414379609
1994,GBR,c22,0.022692272248908105,0.06849785711478891
1994,GBR,c23,0.062140500661120424,0.1764598862201487
1994,GBR,c24,0.0011609728080012307,0.0030923849653092038
1994,GBR,c25,0.0028605830516950422,0.005049155291867339
1994,TZA,c1,0.0933767395565686,0.11251286234664624
1994,TZA,c2,0.005651662715463209,0
1994,TZA,c3,0.04027425210255728,0.050467488017720837
1994,TZA,c4,0.14260284570999587,0.15046685234485832
1994,TZA,c5,0.03835555582631075,0.04089215637083378
1994,TZA,c6,0.07180321554076503,0.08017809702132954
1994,TZA,c7,0.19556418639808168,0.21266404757104154
1994,TZA,c8,0.0752321634678242,0.08471174056301978
1994,TZA,c9,0.19568790069490882,0.21567022476836978
1994,TZA,c10,0.09001339769600866,0
1994,TZA,c11,0.03971135205199375,0.04001992680134415
1994,TZA,c12,0.011726728239522125,0.012416604194836077
1994,TZA,c13,0.25734629790374,1
1994,TZA,c14,0.0462553131551635,0
1994,TZA,c15,0.002439040826679881,0
1994,TZA,c16,0.0421994066241456,0
1994,TZA,c17,0.04054227944996782,0
1994,TZA,c18,0.03090768758211083,0
1994,TZA,c19,0.019086752793419235,1.2410224215246637e-17
1994,TZA,c20,0.046070545719506036,0
1994,TZA,c21,0.3599872215948259,0
1994,TZA,c22,0.051207633810790416,0
1994,TZA,c23,0.09841064097120797,0
1994,TZA,c24,0.0013602510977768119,4.011434977578475e-19
1994,TZA,c25,0.004186928470665978,9.870627802690583e-19
1994,USA,c1,0.03817610791299315,0.05294496486086596
1994,USA,c2,4.898418996794936e-4,9.741631178169992e-4
1994,USA,c3,0.03252977443473477,0.02946622859996682
1994,USA,c4,0.1331437846427639,0.12279563827036327
1994,USA,c5,0.03169411388212618,0.039668745079446496
1994,USA,c6,0.07642599424842514,0.07513247342458033
1994,USA,c7,0.21912762504763408,0.2023640476230587
1994,USA,c8,0.07330217472745339,0.07374028665769952
1994,USA,c9,0.229755829369864,0.24803594288785075
1994,USA,c10,0.1354633508343015,0.12436618832962686
1994,USA,c11,0.02984245821184557,0.030463088787127487
1994,USA,c12,4.894478817887598e-5,4.8232361596780034e-5
1994,USA,c13,0.47779611368845504,0.02655749357838662
1994,USA,c14,0.14749946958554477,0.07021690256053222
1994,USA,c15,0.001149777781943879,0.002895605797722607
1994,USA,c16,0.02404223595159219,0.06543156535870098
1994,USA,c17,0.02709964185814838,0.06514369661659383
1994,USA,c18,0.01523979984378233,0.03699279956453124
1994,USA,c19,0.002522467059255126,0.0437709164646181
1994,USA,c20,0.02355662538912198,0.05818127194662714
1994,USA,c21,0.15949238062811188,0.36947171215381575
1994,USA,c22,0.05617670256338155,0.11351871858164533
1994,USA,c23,0.06278863336772157,0.14213999777241373
1994,USA,c24,0.0013147951109974188,0.002626783046299829
1994,USA,c25,0.00132135717194381,0.0030525365581126375
1994,URY,c1,0.14420754394945925,0.17696357901475074
1994,URY,c2,0.004823196112809232,0.005620520807569208
1994,URY,c3,0.007596637508489691,0.009492400108190585
1994,URY,c4,0.2608459660159053,0.32530863514152053
1994,URY,c5,0.11846498445541466,0.14711129888744587
1994,URY,c6,0.04573041300193807,0.05864977875171482
1994,URY,c7,0.22923727431877738,0.14916920314744775
1994,URY,c8,0.047342029193920054,0.03220148622493151
1994,URY,c9,0.05768922434518311,0.03853503144592428
1994,URY,c10,0.037281158041736845,0.02508552918251463
1994,URY,c11,0.03408371329020612,0.02321413129354576
1994,URY,c12,0.01269785976616026,0.008648405994444263
1994,URY,c13,0.039148892225130856,0.035293688549572405
1994,URY,c14,0.38484047738521737,0.14232679288828076
1994,URY,c15,0.0027270214216152298,0.0036739691039962947
1994,URY,c16,0.048019308508317926,0.06612110070117852
1994,URY,c17,0.06999545913567294,0.0933947490852248
1994,URY,c18,0.04177366735088985,0.056141301866323094
1994,URY,c19,0.019423537500445766,0.07587090008109182
1994,URY,c20,0.02305270149008313,0.031024068490299227
1994,URY,c21,0.18378364341128112,0.24066959237768196
1994,URY,c22,0.053015552674488126,0.07466136152736513
1994,URY,c23,0.12173171529424014,0.16512770039263902
1994,URY,c24,0.00885738143423283,0.011318150692784896
1994,URY,c25,0.00363064216838475,0.004376624243562073
1994,UZB,c1,0.02687705012855717,0.2792413185579222
1994,UZB,c2,0.004917581478867275,0.050825296535202756
1994,UZB,c3,0.1190680478776225,0.017206600184272256
1994,UZB,c4,0.019152184828027042,0.19276430030415018
1994,UZB,c5,0.02659073150176804,0.2646258887226384
1994,UZB,c6,0.0014993308334308388,0.006112210912217233
1994,UZB,c7,0.7468258559530786,0.089625320616812
1994,UZB,c8,0.008819198717623758,0.034755583315361605
1994,UZB,c9,0.03125069371796952,0.037530269573221
1994,UZB,c10,1.9122034182848457e-4,0.0011549177823404076
1994,UZB,c11,0.014343156922043396,0.021377324207038226
1994,UZB,c12,4.6494769918334095e-4,0.004780969288823685
1994,UZB,c13,0.7679726681067481,0.04594103878266552
1994,UZB,c14,0.05658731222070241,0.2643225280052111
1994,UZB,c15,4.7709716847295537e-4,0.0018378917298140117
1994,UZB,c16,0.006149243494743166,0.023688330671244148
1994,UZB,c17,0.013676718754412781,0.05268625341452617
1994,UZB,c18,3.3826485578377556e-4,0.0012606897060030175
1994,UZB,c19,0.019794807171342285,0.11483617899211625
1994,UZB,c20,0.0075969534858993095,0.027966829894963692
1994,UZB,c21,0.05457865064855171,0.16467285453272626
1994,UZB,c22,0.004957181340042568,0.01970434962787723
1994,UZB,c23,0.04476880564596485,0.18174865453049388
1994,UZB,c24,8.021631635274473e-5,3.5185596701528614e-4
1994,UZB,c25,0.023022080790983376,0.10098254414534345
1994,VEN,c1,0.06675532182676151,0.08182993895536267
1994,VEN,c2,0.004735906304748139,0.005638997337922181
1994,VEN,c3,0.2473088108284687,0.2516921296246027
1994,VEN,c4,0.18859265538682532,0.1840711565990778
1994,VEN,c5,0.046772950307988004,0.04543285101611675
1994,VEN,c6,0.04568777646761371,0.044339372918511165
1994,VEN,c7,0.2158968038833561,0.20856856561530232
1994,VEN,c8,0.09257539720718766,0.09059338708379422
1994,VEN,c9,0.02722548737730264,0.025918977413154538
1994,VEN,c10,0.04660391630289104,0.0444557668580334
1994,VEN,c11,0.013001337029263895,0.012720029658113191
1994,VEN,c12,0.0048436370775932856,0.004738826920009038
1994,VEN,c13,0.25785538803594127,0.03569142281046347
1994,VEN,c14,0.10398694136199518,0.16523306225160073
1994,VEN,c15,0.0028131210245165065,0.0032820651104336854
1994,VEN,c16,0.055920799679471694,0.06517078380427835
1994,VEN,c17,0.06814782967643698,0.07955370790223705
1994,VEN,c18,0.04450860551246079,0.05308325819259113
1994,VEN,c19,0.01672433225953957,0.09159216583575085
1994,VEN,c20,0.032051145258965796,0.03730534312949214
1994,VEN,c21,0.2255277639070369,0.25857103732478265
1994,VEN,c22,0.06941791033488873,0.07508714279003756
1994,VEN,c23,0.1098193913481469,0.12383916265163358
1994,VEN,c24,0.00384105336465238,0.004574592137426503
1994,VEN,c25,0.009385718235947254,0.007016256059272255
1994,VNM,c1,0.16259228753722074,0.273982331383439
1994,VNM,c2,0.030449848804921412,0.0446124384324452
